,location,total_sqft,bath,balcony,price,bhk
8271,Somasundara Palya,1448.0,2,2,68.0,2
8273,Somasundara Palya,1178.0,2,3,73.0,2
8274,Somasundara Palya,1260.0,2,1,60.0,2
8275,Somasundara Palya,1033.0,2,2,48.0,2
8276,Somasundara Palya,1329.0,2,2,70.0,2
8277,Somasundara Palya,2372.0,3,2,140.0,3
8278,Somasundara Palya,1185.0,2,3,70.0,2
8282,Somasundara Palya,2400.0,3,3,140.0,4
8283,Somasundara Palya,1650.0,3,2,95.0,3
8284,Somasundara Palya,1186.0,2,3,72.0,2
8286,Someshwara Layout,1200.0,4,3,169.0,4
8287,Sompura,825.0,2,1,33.0,2
8288,Sompura,1025.0,2,0,37.0,3
8289,Sompura,1020.0,2,3,41.0,2
8290,Sompura,1126.0,2,2,39.0,2
8291,Sompura,825.0,2,1,32.0,2
8292,Sompura,1360.0,2,3,45.0,3
8293,Sompura,1350.0,2,2,47.0,3
8294,Sompura,2150.0,3,2,85.0,4
8296,Sonnenahalli,896.0,2,1,43.75,2
8297,Sonnenahalli,1120.0,2,2,43.0,2
8298,Sonnenahalli,1100.0,2,1,44.0,2
8299,Sonnenahalli,1011.0,2,1,50.53,2
8300,Sonnenahalli,614.5,1,0,30.715,1
8301,Sonnenahalli,1484.0,3,1,74.18,3
8302,Sonnenahalli,1610.0,3,2,80.48,3
8303,Sonnenahalli,1415.0,2,1,65.0,3
8304,Sonnenahalli,1268.0,2,1,58.0,2
8305,Sonnenahalli,1268.0,2,1,56.0,2
8306,Sonnenahalli,605.0,1,1,30.24,1
8307,Sonnenahalli,1484.0,3,1,75.0,3
8308,Soundarya Layout,960.0,2,2,32.0,2
8309,Sri Balaji Krupa Layout,3200.0,4,0,270.0,4
8310,Sri Sai Layout,1195.0,2,2,42.4,2
8311,Sri Venkateshpura Layout,1050.0,2,1,49.5,2
8312,Srinagar,1080.0,3,2,149.0,3
8313,Srinagar,625.0,3,3,78.0,6
8314,Srinivas Colony,2750.0,3,2,943.0,3
8315,Srinivasa Nagar,1180.0,2,2,78.34,3
8316,Srinivasa Nagar,900.0,2,1,55.0,2
8317,Srinivasa Nagar,900.0,2,1,45.0,2
8318,Srinivasa Nagar,1200.0,2,2,75.6,3
8319,Srirampura,1756.0,3,3,100.0,3
8320,Srirampura,2736.0,4,2,130.0,4
8321,Srirampura,1875.0,5,1,192.0,7
8322,Srirampuram,432.0,2,1,40.0,2
8323,Srirampuram,1485.0,2,1,156.0,3
8324,Srirampuram,650.0,1,3,500.0,1
8325,Srirampuram,1200.0,2,2,100.0,3
8326,St. John's Road,824.0,2,0,60.0,2
8327,St. John's Road,4000.0,4,2,630.0,4
8328,Stage-4 Bommanahalli,1455.0,2,2,55.0,3
8329,Stage-4 Bommanahalli,1400.0,3,2,53.0,3
8330,Subash Nagar,900.0,2,0,55.0,2
8331,Subramanyapura,929.0,2,0,50.17,2
8332,Subramanyapura,1200.0,2,2,52.0,2
8333,Subramanyapura,975.0,2,1,65.0,2
8334,Subramanyapura,975.0,2,1,58.0,2
8335,Subramanyapura,1277.0,2,2,55.0,2
8336,Subramanyapura,985.0,2,1,58.0,2
8338,Subramanyapura,1313.0,2,2,73.0,2
8340,Subramanyapura,1313.0,2,2,66.5,2
8341,Subramanyapura,1255.0,2,2,79.0,3
8342,Subramanyapura,1050.0,2,3,41.0,2
8344,Subramanyapura,929.0,2,1,48.0,2
8345,Subramanyapura,975.0,2,1,63.0,2
8346,Subramanyapura,950.0,2,1,55.0,2
8347,Subramanyapura,929.0,2,1,56.0,2
8348,Subramanyapura,975.0,2,1,65.0,2
8350,Subramanyapura,1260.0,2,2,76.0,3
8353,Subramanyapura,960.0,2,1,55.0,2
8354,Subramanyapura,1260.0,2,1,73.0,3
8357,Subramanyapura,929.0,2,2,49.0,2
8358,Subramanyapura,1260.0,2,1,75.0,3
8359,Subramanyapura,1000.0,2,1,45.0,2
8360,Subramanyapura,1260.0,2,1,80.0,3
8362,Subramanyapura,929.0,1,2,51.0,2
8363,Subramanyapura,1880.0,3,2,110.0,3
8365,Subramanyapura,985.0,2,1,62.5,2
8366,Suddaguntepalya,1425.0,3,2,55.0,3
8367,Suddaguntepalya,1400.0,2,2,56.0,3
8368,Sultan Palaya,1700.0,3,3,120.0,3
8369,Sultan Palaya,1100.0,2,2,40.0,2
8370,Sultan Palaya,1800.0,8,1,175.0,6
8371,Sultan Palaya,1100.0,2,1,45.0,2
8372,Sultan Palaya,900.0,2,2,45.0,2
8373,Sultan Palaya,870.0,2,1,65.0,2
8375,Sultan Palaya,1713.0,3,3,125.0,3
8376,Sultan Palaya,1009.0,2,1,65.0,2
8377,Sultan Palaya,5000.0,5,2,325.0,4
8378,Sultan Palaya,1070.0,2,2,49.0,2
8379,Sultan Palaya,2200.0,3,3,80.0,4
8380,Sunkadakatte,1500.0,6,1,80.0,9
8381,Sunkadakatte,1200.0,3,1,68.0,3
8382,Surabhi Layout,1753.0,3,2,120.0,3
8383,Surabhi Layout,1750.0,3,1,120.0,3
8384,Suragajakkanahalli,11.0,3,2,74.0,3
8385,Suraksha Nagar,1569.0,3,0,70.0,3
8386,Suraksha Nagar,1559.0,3,2,62.0,3
8387,Suraksha Nagar,1563.0,3,2,63.0,3
8388,Syndicate Bank Colony,1500.0,4,3,240.0,4
8389,T Dasarahalli,1200.0,3,1,90.0,3
8390,T Dasarahalli,1200.0,3,2,125.0,6
8391,T.C PALYA,1230.0,2,0,75.0,2
8392,TC Palaya,1475.0,3,1,98.0,3
8393,TC Palaya,1200.0,2,0,60.0,2
8394,TC Palaya,1000.0,6,1,69.0,6
8398,TC Palaya,1240.0,2,1,60.0,2
8399,TC Palaya,1500.0,2,1,100.0,3
8400,TC Palaya,1200.0,2,0,65.0,2
8401,TC Palaya,1200.0,2,0,70.0,2
8402,TC Palaya,900.0,2,0,55.0,2
8405,TC Palaya,4800.0,3,3,302.0,4
8406,TC Palaya,1000.0,2,0,64.0,2
8408,TC Palaya,900.0,2,0,55.0,2
8409,TC Palaya,1200.0,2,0,66.0,2
8410,TC Palaya,1440.0,5,1,100.0,5
8413,TC Palaya,900.0,2,0,55.0,2
8415,TC Palaya,900.0,2,0,55.0,2
8418,TC Palaya,1200.0,2,0,65.0,2
8419,TC Palaya,1500.0,2,0,75.0,2
8421,TC Palaya,1000.0,2,0,70.0,2
8422,TC Palaya,1100.0,2,0,65.0,2
8426,TC Palaya,1800.0,2,2,80.0,2
8427,TC Palaya,1400.0,5,1,97.0,5
8429,TC Palaya,1200.0,2,1,70.0,2
8430,TC Palaya,1350.0,1,0,55.0,1
8431,TC Palaya,900.0,2,0,55.0,2
8432,TC Palaya,900.0,2,0,55.0,2
8433,TC Palaya,1082.0,2,2,64.0,2
8434,TC Palaya,1440.0,5,2,97.0,5
8438,TC Palaya,1152.0,2,2,55.0,2
8442,Tala Cauvery Layout,1580.0,3,3,100.0,3
8443,Tala Cauvery Layout,1030.0,2,3,61.0,2
8444,Tala Cauvery Layout,1340.0,2,3,77.0,2
8445,Talaghattapura,1868.0,3,2,131.0,3
8446,Talaghattapura,2038.5,3,0,120.0,3
8447,Talaghattapura,2106.0,3,2,126.0,3
8448,Talaghattapura,1868.0,3,1,121.0,3
8449,Talaghattapura,2106.0,3,2,126.0,3
8450,Talaghattapura,1868.0,3,1,135.0,3
8451,Talaghattapura,1856.0,3,2,135.0,3
8452,Talaghattapura,1868.0,3,1,120.0,3
8453,Talaghattapura,1804.0,3,1,115.0,3
8454,Talaghattapura,1856.0,3,2,135.0,3
8455,Talaghattapura,2254.0,3,2,153.0,3
8456,Talaghattapura,2106.0,3,3,148.0,3
8457,Talaghattapura,1856.0,3,2,135.0,3
8458,Talaghattapura,2273.0,3,3,159.0,3
8459,Talaghattapura,2099.0,3,3,147.0,3
8460,Talaghattapura,1100.0,2,0,50.0,2
8461,Talaghattapura,1100.0,2,1,49.49,2
8462,Talaghattapura,1575.0,3,2,80.0,3
8463,Talaghattapura,2273.0,3,2,145.0,3
8464,Talaghattapura,1175.0,2,2,62.0,2
8465,Talaghattapura,1804.0,3,2,127.0,3
8466,Talaghattapura,1062.0,2,1,42.48,2
8467,Talaghattapura,2038.5,3,0,122.0,3
8468,Talaghattapura,1800.0,3,1,84.0,3
8469,Talaghattapura,2265.0,3,3,159.0,3
8470,Talaghattapura,2099.0,3,2,134.0,3
8471,Tasker Town,950.0,2,1,60.0,2
8472,Tasker Town,930.0,1,1,55.0,2
8473,Tata Nagar,1500.0,3,2,70.0,3
8474,Tata Nagar,1504.0,3,2,67.0,3
8475,Tavarekere,1200.0,4,2,72.0,4
8476,Tavarekere,1250.0,3,2,40.0,3
8477,Tavarekere,2700.0,3,2,90.0,4
8478,Teachers Colony,3000.0,4,2,240.0,4
8479,Tejaswini Nagar,1425.0,2,2,75.0,3
8480,Tejaswini Nagar,1550.0,3,1,59.0,3
8481,Tejaswini Nagar,1410.0,2,1,54.0,3
8482,Tejaswini Nagar,1410.0,2,1,54.0,3
8483,Tejaswini Nagar,720.0,1,2,28.0,1
8484,Telecom Layout,1200.0,1,1,54.0,2
8485,Telecom Layout,1200.0,2,1,54.0,2
8486,Thanisandra,510.0,1,0,25.25,1
8487,Thanisandra,1296.0,2,3,80.0,2
8489,Thanisandra,2144.0,3,2,145.0,3
8491,Thanisandra,445.0,1,0,28.0,1
8492,Thanisandra,1296.0,2,2,83.0,2
8494,Thanisandra,2144.0,3,2,135.0,3
8496,Thanisandra,1093.0,2,2,70.0,2
8497,Thanisandra,1265.0,2,1,79.0,3
8498,Thanisandra,1651.0,3,3,97.38,3
8499,Thanisandra,1265.0,2,2,85.0,2
8500,Thanisandra,510.0,1,1,25.25,1
8501,Thanisandra,776.5,2,2,48.145,1
8502,Thanisandra,1564.0,3,1,101.0,3
8504,Thanisandra,1847.0,3,2,123.0,3
8506,Thanisandra,1697.0,3,2,114.0,3
8508,Thanisandra,3500.0,5,0,160.0,6
8509,Thanisandra,1573.0,3,2,95.0,3
8510,Thanisandra,1917.0,3,3,122.0,3
8511,Thanisandra,693.0,1,1,34.3,1
8512,Thanisandra,1098.0,2,1,68.0,2
8513,Thanisandra,760.0,1,2,50.3,1
8516,Thanisandra,2002.0,3,2,112.0,3
8521,Thanisandra,1697.0,3,2,115.0,3
8522,Thanisandra,1380.0,1,1,62.1,1
8523,Thanisandra,923.0,1,1,60.84,1
8525,Thanisandra,923.0,1,1,45.69,1
8529,Thanisandra,1874.0,4,1,130.0,3
8530,Thanisandra,1698.0,3,2,102.0,3
8531,Thanisandra,1411.0,3,1,93.04,3
8532,Thanisandra,1996.0,3,2,135.0,3
8533,Thanisandra,1801.0,3,1,115.0,3
8534,Thanisandra,1265.0,2,2,82.0,2
8536,Thanisandra,1917.0,4,2,113.0,3
8537,Thanisandra,662.0,1,1,42.0,1
8539,Thanisandra,1948.0,3,2,130.0,3
8541,Thanisandra,1098.0,2,1,74.0,2
8543,Thanisandra,1564.0,3,1,104.0,3
8549,Thanisandra,2127.0,3,2,135.0,3
8551,Thanisandra,1276.0,2,2,75.0,2
8552,Thanisandra,693.0,1,1,34.3,1
8554,Thanisandra,1265.0,2,1,78.0,2
8556,Thanisandra,934.0,2,2,55.0,2
8557,Thanisandra,1056.0,2,2,68.0,2
8558,Thanisandra,1595.0,3,1,110.0,3
8559,Thanisandra,1411.0,3,1,93.15,3
8560,Thanisandra,1093.0,2,1,68.1,2
8562,Thanisandra,1093.0,2,2,72.0,2
8564,Thanisandra,1698.0,3,2,107.0,3
8565,Thanisandra,1564.0,3,1,105.0,3
8566,Thanisandra,1265.0,2,1,83.0,2
8567,Thanisandra,784.0,1,0,35.285,1
8568,Thanisandra,965.0,2,1,56.0,2
8569,Thanisandra,1546.0,3,1,95.0,3
8570,Thanisandra,777.0,1,0,38.535,1
8571,Thanisandra,1697.0,3,2,110.0,3
8572,Thanisandra,1492.0,3,1,88.0,3
8573,Thanisandra,2072.0,3,2,122.0,3
8574,Thanisandra,1880.0,3,3,120.0,3
8575,Thanisandra,760.0,1,2,50.0,1
8577,Thanisandra,933.0,2,1,58.0,1
8578,Thanisandra,1917.0,3,2,110.0,3
8579,Thanisandra,1996.0,4,1,123.0,3
8580,Thanisandra,1183.0,2,1,77.25,2
8581,Thanisandra,1491.0,3,1,88.0,3
8583,Thanisandra,662.0,1,1,29.0,1
8585,Thanisandra,1564.0,3,2,100.0,3
8586,Thanisandra,662.0,1,0,45.0,1
8587,Thanisandra,1573.0,3,2,98.0,3
8588,Thanisandra,1262.0,2,1,83.0,3
8589,Thanisandra,1056.0,2,2,65.0,2
8591,Thanisandra,1702.0,3,2,115.0,3
8593,Thanisandra,1935.0,4,2,122.0,3
8594,Thanisandra,933.0,2,1,55.0,2
8595,Thanisandra,1183.0,2,1,77.3,2
8596,Thanisandra,662.0,1,0,38.0,1
8597,Thanisandra,1265.0,2,1,72.0,2
8598,Thanisandra,1595.0,3,1,105.0,3
8600,Thanisandra,580.0,1,1,27.5,1
8601,Thanisandra,2087.0,4,2,139.0,3
8603,Thanisandra,1098.0,2,1,71.0,2
8604,Thanisandra,1411.0,3,1,93.25,3
8607,Thanisandra,1732.0,3,1,112.0,3
8608,Thanisandra,933.0,1,1,61.0,1
8609,Thanisandra,1702.0,3,2,107.0,3
8610,Thanisandra,747.0,1,0,34.355,1
8611,Thanisandra,2030.0,4,1,125.0,3
8613,Thanisandra,663.0,1,1,46.0,1
8614,Thanisandra,1948.0,4,2,129.0,4
8615,Thanisandra,1573.0,3,1,90.0,3
8616,Thanisandra,1056.0,2,2,70.0,2
8617,Thanisandra,1595.0,3,2,96.0,3
8620,Thanisandra,1245.0,2,1,83.05,2
8621,Thanisandra,1261.0,2,1,80.0,3
8622,Thanisandra,1884.0,4,2,117.0,3
8623,Thanisandra,965.0,2,1,54.0,2
8624,Thanisandra,1930.0,4,2,122.0,3
8625,Thanisandra,777.0,1,0,38.46,1
8627,Thanisandra,1930.0,4,2,120.0,3
8628,Thanisandra,760.0,1,2,50.4,1
8629,Thanisandra,663.0,1,0,32.82,1
8630,Thanisandra,1801.0,3,2,115.0,3
8631,Thanisandra,1806.0,6,2,116.0,3
8632,Thanisandra,3671.0,4,1,220.0,4
8634,Thanisandra,1305.0,2,2,90.0,2
8635,Thanisandra,1965.0,4,2,125.0,3
8636,Thanisandra,1573.0,3,2,100.0,3
8639,Thanisandra,1917.0,4,2,130.0,4
8641,"Thanisandra Main Road,",2357.0,3,2,151.0,3
8642,"Thanisandra Main Road,",2872.0,4,3,183.0,4
8643,Thanisandra main road,3144.0,3,1,455.0,3
8644,Thanisandra main road,4110.0,4,2,590.0,4
8645,Thanisandra main road,4209.0,4,2,602.0,4
8646,Thigalarapalya,3122.0,6,2,230.0,4
8648,Thigalarapalya,1297.0,2,2,103.0,2
8649,Thigalarapalya,1418.0,2,2,95.0,2
8650,Thigalarapalya,3122.0,6,2,235.0,4
8651,Thigalarapalya,3122.0,6,2,245.0,4
8653,Thigalarapalya,1418.0,2,2,103.0,2
8654,Thigalarapalya,1418.0,2,2,101.0,2
8655,Thigalarapalya,1418.0,2,2,104.0,2
8657,Thigalarapalya,3122.0,5,2,225.0,4
8658,Thigalarapalya,2912.0,6,2,210.0,4
8659,Thigalarapalya,1418.0,2,2,103.0,2
8660,Thigalarapalya,2072.0,4,2,159.0,3
8662,Thigalarapalya,1418.0,2,2,106.0,2
8664,Thigalarapalya,1418.0,2,2,104.0,2
8665,Thigalarapalya,3122.0,6,2,237.0,4
8666,Thigalarapalya,1418.0,2,2,105.0,2
8667,Thigalarapalya,1418.0,2,2,104.0,2
8670,Thigalarapalya,1418.0,2,2,106.0,2
8671,Thigalarapalya,2072.0,4,2,155.0,3
8672,Thigalarapalya,1830.0,4,2,135.0,3
8673,Thigalarapalya,1418.0,2,2,105.0,2
8674,Thigalarapalya,2072.0,4,2,160.0,3
8678,Thigalarapalya,2072.0,4,2,160.0,3
8679,Thigalarapalya,2072.0,4,2,155.0,3
8680,Thigalarapalya,3122.0,6,2,235.0,4
8681,Thigalarapalya,2072.0,4,2,153.0,3
8683,Thigalarapalya,2072.0,4,2,157.0,3
8684,Thigalarapalya,1418.0,2,2,105.0,2
8685,Thigalarapalya,3362.0,5,2,249.0,4
8686,Thigalarapalya,3122.0,6,2,245.0,4
8689,Thigalarapalya,4190.0,4,2,325.0,4
8693,Thigalarapalya,1400.0,2,2,105.0,2
8695,Thigalarapalya,1297.0,2,2,98.0,2
8697,Thippasandra,650.0,1,0,30.0,1
8698,Thippasandra,660.0,1,0,30.0,1
8699,Thirumenahalli,1378.0,2,3,42.33,3
8700,Thirumenahalli,1100.0,2,1,39.5,2
8701,Thirumenahalli,1161.0,2,2,36.69,2
8702,Thirumenahalli,1161.0,2,3,36.69,2
8703,Thirumenahalli,1100.0,2,2,70.0,2
8704,Thirumenahalli,1602.0,3,2,56.0,3
8705,Thomas Town,1250.0,2,2,59.0,2
8706,Thubarahalli,3800.0,4,3,239.0,4
8707,Thubarahalli,1200.0,2,2,78.0,2
8708,Thubarahalli,1128.0,2,2,75.0,2
8709,Thubarahalli,1185.0,2,2,65.0,2
8710,Thubarahalli,975.0,2,1,55.0,2
8711,Thubarahalli,1330.0,2,1,75.0,2
8712,Thubarahalli,1085.0,2,1,70.0,2
8713,Thubarahalli,1216.0,2,1,80.0,2
8714,Thubarahalli,1200.0,2,2,79.0,2
8715,Thubarahalli,1200.0,2,2,80.0,2
8716,Thubarahalli,1200.0,2,2,79.55,2
8718,Thubarahalli,2625.0,3,3,175.0,3
8719,Thubarahalli,975.0,2,1,50.0,2
8721,Thubarahalli,1584.0,3,2,101.0,3
8722,Thurahalli,600.0,3,2,65.0,4
8723,Thurahalli,600.0,3,2,65.0,4
8724,Thyagaraja Nagar,800.0,1,1,100.0,1
8725,Thyagaraja Nagar,660.0,1,0,95.0,1
8726,Thyagaraja Nagar,570.0,5,0,80.0,5
8727,Thyagaraja Nagar,1675.0,1,0,241.0,1
8728,Tigalarpalya,1998.0,3,2,117.0,3
8729,Tindlu,1500.0,2,1,87.0,3
8730,Tindlu,7500.0,7,2,400.0,7
8731,Tindlu,1357.0,2,2,65.0,3
8732,Tindlu,1350.0,2,1,100.0,2
8733,Tindlu,1500.0,3,1,87.0,3
8734,Tindlu,1180.0,2,2,52.0,2
8735,Tindlu,1370.07,3,1,65.0,3
8736,Tindlu,1165.0,2,2,59.8,2
8737,Tindlu,1050.0,2,2,55.0,2
8738,Tindlu,1100.0,2,2,55.0,2
8739,Tirumanahalli,1255.0,2,1,56.7,2
8740,Tirumanahalli,1260.0,2,1,55.0,2
8741,Tumkur Road,1500.0,3,3,95.0,3
8742,Tumkur Road,1779.0,3,2,112.0,3
8743,Tumkur Road,1586.0,3,1,100.0,3
8744,Tumkur Road,1098.0,2,1,72.0,2
8745,Tumkur Road,1354.0,3,1,90.0,3
8746,Tumkur Road,1240.0,2,1,84.0,3
8747,Tumkur Road,1239.0,2,1,82.0,2
8748,Tumkur Road,1246.0,2,1,82.0,2
8749,Tumkur Road,1500.0,3,3,100.0,3
8751,Tumkur Road,1416.0,3,1,94.0,3
8752,Tumkur Road,1027.0,2,1,60.0,2
8753,Tumkur Road,1027.0,2,1,68.62,2
8754,Tumkur Road,1459.0,2,1,95.0,3
8755,Tumkur Road,992.0,2,1,60.0,2
8756,Tumkur Road,1066.0,2,2,52.5,2
8757,Tumkur Road,1240.0,2,1,79.0,3
8758,Tumkur Road,1441.0,2,1,95.0,3
8759,Tumkur Road,1240.0,2,1,83.0,3
8760,Tumkur Road,1027.0,2,1,67.0,2
8763,Tumkur Road,1354.0,3,1,85.86,3
8764,Tunganagara,1936.0,2,2,54.21,3
8765,Tunganagara,1270.0,2,1,35.56,3
8766,Uday Nagar,1200.0,6,0,85.0,6
8767,Udaya Nagar,1000.0,1,1,75.0,2
8768,Udaya Nagar,1000.0,4,3,80.0,5
8769,Udayapur Village,1630.0,3,2,68.29,3
8770,Udayapur Village,1440.0,2,2,60.33,3
8771,Udayapur Village,1440.0,2,2,63.93,3
8772,Ullal Road,1200.0,5,1,130.0,5
8773,Ullal Uppanagar,1200.0,2,0,82.0,2
8774,Ulsoor,2135.0,3,2,215.0,3
8775,Ulsoor,2300.0,8,1,210.0,9
8776,Ulsoor,1275.0,2,2,120.0,2
8777,Ulsoor,1020.0,3,2,110.0,3
8778,Ulsoor,1180.0,2,2,100.0,2
8779,Ulsoor,1340.0,3,0,90.0,3
8780,Ulsoor,1500.0,2,2,125.0,3
8781,Ulsoor,2000.0,3,3,185.0,3
8782,Ulsoor,1255.0,2,3,120.0,2
8783,Ulsoor,1200.0,4,3,150.0,5
8784,Ulsoor,1685.0,4,2,185.0,3
8786,Ulsoor,2135.0,3,2,170.0,3
8787,Ulsoor,1160.0,2,1,130.0,2
8788,Upadhyaya Layout,1300.0,2,1,67.0,3
8789,Upkar Layout,1050.0,1,1,70.0,1
8790,Upkar Layout,1200.0,6,2,160.0,6
8791,Uttarahalli,1440.0,2,3,62.0,3
8792,Uttarahalli,1143.0,2,2,45.0,2
8793,Uttarahalli,1020.0,2,2,45.0,2
8794,Uttarahalli,1286.0,2,2,63.0,2
8795,Uttarahalli,1101.0,2,0,45.0,2
8796,Uttarahalli,1345.0,2,1,67.0,2
8800,Uttarahalli,1175.0,2,2,47.0,2
8801,Uttarahalli,1390.0,2,2,62.55,3
8802,Uttarahalli,1330.0,2,1,56.0,3
8803,Uttarahalli,1008.0,2,3,45.0,2
8804,Uttarahalli,1390.0,2,2,60.47,3
8806,Uttarahalli,1150.0,2,1,49.0,2
8807,Uttarahalli,1330.0,2,1,56.0,3
8808,Uttarahalli,1200.0,2,2,44.0,2
8811,Uttarahalli,882.0,2,1,30.0,2
8812,Uttarahalli,993.0,2,1,39.71,2
8813,Uttarahalli,1045.0,2,1,45.0,2
8814,Uttarahalli,850.0,2,2,37.93,2
8816,Uttarahalli,3600.0,6,2,120.0,6
8817,Uttarahalli,1788.0,3,2,98.34,3
8818,Uttarahalli,1345.0,2,1,57.0,3
8819,Uttarahalli,1089.0,2,1,43.55,2
8821,Uttarahalli,1279.0,2,2,48.0,2
8823,Uttarahalli,1425.0,2,2,64.0,3
8824,Uttarahalli,1155.0,2,2,40.42,2
8825,Uttarahalli,1050.0,2,1,42.0,2
8826,Uttarahalli,1300.0,2,1,55.0,3
8827,Uttarahalli,1250.0,2,1,55.0,3
8828,Uttarahalli,1700.0,3,2,88.0,3
8830,Uttarahalli,1085.0,2,2,43.0,2
8832,Uttarahalli,1175.0,2,1,47.0,2
8833,Uttarahalli,1689.28,3,2,91.2,3
8834,Uttarahalli,1310.0,2,1,85.0,3
8835,Uttarahalli,1175.0,2,1,47.0,2
8836,Uttarahalli,1137.0,2,1,63.0,2
8837,Uttarahalli,1315.0,2,2,74.0,3
8838,Uttarahalli,1215.0,2,2,52.85,3
8840,Uttarahalli,1325.0,2,1,53.0,2
8841,Uttarahalli,1300.0,2,2,60.0,3
8842,Uttarahalli,850.0,2,2,35.0,2
8843,Uttarahalli,1627.86,3,2,88.0,3
8845,Uttarahalli,1360.0,2,3,61.2,3
8846,Uttarahalli,1280.0,2,2,75.0,2
8847,Uttarahalli,661.0,1,1,36.0,1
8848,Uttarahalli,1134.0,2,1,45.36,2
8850,Uttarahalli,1320.0,2,3,55.44,3
8851,Uttarahalli,1390.0,2,2,61.16,3
8852,Uttarahalli,1090.0,2,2,45.0,2
8853,Uttarahalli,1050.0,2,1,42.0,2
8854,Uttarahalli,1235.0,2,3,90.0,2
8855,Uttarahalli,1123.0,2,1,48.0,2
8856,Uttarahalli,1329.0,2,1,56.0,3
8857,Uttarahalli,938.0,2,0,35.0,2
8860,Uttarahalli,1100.0,1,2,45.0,2
8861,Uttarahalli,1125.0,2,1,47.0,2
8863,Uttarahalli,1685.0,3,2,85.0,3
8864,Uttarahalli,1390.0,2,3,62.55,3
8866,Uttarahalli,1180.0,2,1,41.3,2
8867,Uttarahalli,1380.0,2,1,42.0,2
8868,Uttarahalli,1737.0,2,3,95.0,3
8870,Uttarahalli,3600.0,6,2,303.0,6
8871,Uttarahalli,1160.0,2,2,45.0,2
8872,Uttarahalli,1280.0,2,2,60.0,3
8874,Uttarahalli,1190.0,2,1,53.55,2
8875,Uttarahalli,1330.0,2,1,57.0,3
8876,Uttarahalli,1680.0,6,1,125.0,6
8877,Uttarahalli,1560.0,3,3,74.0,3
8879,Uttarahalli,1125.0,2,1,48.0,2
8880,Uttarahalli,1320.0,2,2,55.44,3
8882,Uttarahalli,1160.0,2,2,40.6,2
8884,Uttarahalli,1163.0,2,2,68.0,2
8886,Uttarahalli,1065.0,2,1,42.59,2
8887,Uttarahalli,1075.0,2,1,46.76,2
8888,Uttarahalli,1155.0,2,1,40.6,2
8889,Uttarahalli,1150.0,2,2,70.0,2
8892,Uttarahalli,1099.0,2,2,65.0,2
8893,Uttarahalli,1215.0,2,2,52.85,3
8895,Uttarahalli,1180.0,2,1,41.3,2
8898,Uttarahalli,1002.0,2,1,40.08,2
8899,Uttarahalli,1002.0,2,1,40.08,2
8900,Uttarahalli,1075.0,2,1,40.0,2
8902,Uttarahalli,1155.0,2,2,40.43,2
8904,Uttarahalli,1025.0,2,1,35.88,2
8905,Uttarahalli,1125.0,2,1,47.65,2
8906,Uttarahalli,1300.0,2,2,55.0,2
8907,Uttarahalli,1025.0,2,1,35.88,2
8908,Uttarahalli,980.0,2,1,45.0,2
8909,Uttarahalli,1125.0,2,1,47.0,2
8914,Uttarahalli,1175.0,2,2,47.0,2
8918,Uttarahalli,1265.0,2,2,65.0,3
8921,Uttarahalli,1213.0,2,2,48.0,2
8923,Uttarahalli,900.0,2,2,35.0,2
8924,Uttarahalli,1065.0,2,1,42.6,2
8927,Uttarahalli,1125.0,2,1,47.0,2
8928,Uttarahalli,1270.0,2,2,55.25,3
8929,Uttarahalli,1270.0,2,1,55.25,3
8930,Uttarahalli,1107.0,2,1,45.0,2
8931,Uttarahalli,1200.0,2,1,55.0,2
8933,Uttarahalli,1460.0,3,3,76.0,3
8934,Uttarahalli,1500.0,3,1,68.0,3
8935,Uttarahalli,1120.0,2,1,50.0,2
8936,Uttarahalli,1150.0,2,1,46.0,2
8937,Uttarahalli,1330.0,2,1,58.0,3
8939,Uttarahalli,1050.0,2,1,42.0,2
8940,Uttarahalli,1125.0,2,1,48.0,2
8942,Uttarahalli,1345.0,2,1,57.0,3
8943,Uttarahalli,1345.0,2,1,57.0,3
8945,Uttarahalli,1000.0,2,0,52.0,2
8946,Uttarahalli,1037.0,2,1,36.0,2
8948,Uttarahalli,1000.0,2,2,39.5,2
8949,Uttarahalli,1125.0,1,2,45.0,2
8951,Uttarahalli,1160.0,2,2,40.58,2
8952,Uttarahalli,1123.0,2,2,60.0,2
8954,Uttarahalli,1000.0,2,1,35.0,2
8955,Uttarahalli,1330.0,2,1,57.0,3
8956,Uttarahalli,1125.0,2,1,47.0,2
8957,Uttarahalli,1165.0,1,0,42.09,2
8958,Uttarahalli,1260.0,2,2,55.0,2
8959,Uttarahalli,1284.0,2,2,53.36,2
8960,Uttarahalli,1150.0,2,1,45.99,2
8962,Uttarahalli,1290.0,2,3,56.12,3
8963,Uttarahalli,1328.0,2,1,56.0,3
8964,Uttarahalli,1040.0,2,2,36.4,2
8965,Uttarahalli,1650.0,2,1,130.0,3
8966,Uttarahalli,1290.0,2,2,56.12,3
8968,Uttarahalli,1075.0,2,1,46.76,2
8969,Uttarahalli,1345.0,2,1,57.0,3
8970,VGP Layout,1133.0,2,2,55.0,2
8971,VGP Layout,2108.0,3,3,85.0,3
8972,VGP Layout,1000.0,2,1,44.0,2
8973,Vadarpalya,1750.0,3,2,85.0,3
8974,Vadarpalya,2500.0,5,2,120.0,5
